ID,y,Antiguedad,Volumen,Consumo,Ship_to,Frec,Tiempo_ultima_compra,Devolucion,Venta_2020,Venta_2021,Venta_2022,Venta_2023,Crecimiento_21vs20,Crecimiento_22vs21,Crecimiento_23vs22,Territorio,Estado,Cliente_Nuevo,Anio_Registro,Compra_unica,Material.Number,Temporada,SO,Linea_Negocio,n_Estado,n_Anio_Registro,n_Material.Number,n_Linea_Negocio,n_Estado_CHP,n_Estado_COA,n_Estado_GUA,n_Estado_JAL,n_Estado_MIC,n_Estado_Otros,n_Estado_PUE,n_Estado_SIN,n_Estado_TAM,n_Anio_Registro_2017,n_Anio_Registro_2018,n_Anio_Registro_2019,n_Anio_Registro_2020,n_Anio_Registro_2021,n_Anio_Registro_2022,n_Anio_Registro_2023,n_Material.Number_1001368,n_Material.Number_26867,n_Material.Number_Otros,n_Linea_Negocio_FG,n_Linea_Negocio_HN,n_Linea_Negocio_HS,n_Linea_Negocio_IN
21352679,0,-0.36836498964337316,-0.20418811083945715,-0.2491833441005269,-0.20169874510175434,-0.3454047599551217,-0.7850815672090274,-0.31438955862907936,-0.2644213521898328,-0.23475731668575683,-0.2544450805824864,-0.23919235550919413,-0.06173982427005354,-0.34825685283316843,-0.060137265829718047,A5542O,VER,False,2020,False,32732,OI,3CR,FG,Otros,2020,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21107543,0,0.9495540521005558,0.6485704497301112,1.8458503458957063,0.502741648238701,1.4772225830239303,-0.3227133342558736,-0.31438955862907936,1.516933318957997,2.026113328658217,2.481435913536908,2.0067438290052877,-0.019827864218600718,-0.051014336943828315,-0.07007854559285139,A9592D,SON,False,2017,False,55475,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21338132,0,-0.19019700785691757,-0.18792862622462583,-0.17690366262418178,0.03311471934506413,0.13187375340846133,-0.3201010843521835,0.21793429606849354,-0.2644213521898328,-0.2173357797100111,-0.08241302570763702,-0.1672887828964382,-0.06173982427005354,1.033120309128907,-0.16728097482111823,A5642I,COA,False,2020,False,46430,OI,3CR,FG,COA,2020,Otros,FG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21330867,0,-0.26749047054368874,-0.06446790361453429,-0.00030851537989830946,-0.20169874510175434,1.3875326610495655,-0.4820605783809718,0.21793429606849354,-0.20502918338710693,0.029917497934465846,0.07121647848577899,0.10221504565440634,0.3425562695753416,-0.05883599333390577,-0.015216284782694722,A9602I,NAY,False,2020,False,58075,OI,3CR,IN,Otros,2020,Otros,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21318663,1,-0.00940890869124939,-0.20788780235793233,-0.2502066443967919,-0.20169874510175434,-0.35501439445237504,2.344393817411754,-0.31438955862907936,-0.2478438052454878,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.15572183830476838,-0.12492944470829975,-0.060137265829718047,A9602I,NAY,False,2019,False,23930,OI,3CR,IN,Otros,2019,Otros,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21277813,1,0.08884549302922244,-0.20732331161023493,-0.24701240989835793,-0.20169874510175434,-0.35181118295329056,1.1166363626773907,-0.31438955862907936,-0.2391169220014948,-0.248106902986786,-0.24761287311344718,-0.23919235550919413,-0.15572183830476838,-0.12492944470829975,-0.2681050296390437,A5742M,SLP,False,2019,False,26868,OI,3CR,IN,Otros,2019,Otros,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21339648,0,-0.250459707578807,-0.09039927926282545,-0.1629884809071836,-0.20169874510175434,0.29203432836268384,-0.6727548213503517,-0.31438955862907936,-0.2644213521898328,-0.1551256826361568,-0.06035367414895351,-0.1564059529211506,-0.06173982427005354,0.16751461081724106,-0.16521441277113386,A9352E,OAX,False,2020,False,44452,OI,3CR,FG,Otros,2020,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21108737,1,0.9495540521005558,-0.20361504937781733,-0.24002559326710476,-0.20169874510175434,-0.34220154845603723,0.4217778882958148,-0.31438955862907936,-0.2305390947102709,-0.248106902986786,-0.2242807497844383,-0.23919235550919413,-0.15572183830476838,-0.12492944470829975,-0.2681050296390437,A9522B,GUA,False,2017,False,55475,PV,3CR,HS,GUA,2017,Otros,HS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21108433,0,0.9495540521005558,-0.07757270168835988,0.02584726804649252,0.7375551126855195,0.20234440638831924,-0.63879557260238,-0.04822763128029292,0.06887380609300114,0.1264391586869684,-0.11214283029817917,-0.04585664942907668,-0.03610445228330625,-0.254381241585793,0.05963038104397059,A5442B,CMX,False,2017,False,24728,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21312950,1,0.0364431454449708,-0.04800600730542965,-0.18500106370121067,0.03311471934506413,-0.19485381949815253,2.5403125601885144,-0.2256689161794839,0.10506847703003806,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.15572183830476838,-0.12492944470829975,-0.060137265829718047,A9352D,OAX,False,2019,False,19191,OI,3CR,FG,Otros,2019,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21563175,0,-1.5316971060137596,-0.20926142732041864,-0.2536724507005166,-0.20169874510175434,-0.36142081745054394,-0.39585633155919736,1.6374645752620214,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.2389920678194431,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9462I,AGU,False,2023,False,27198,OI,3CR,IN,Otros,2023,Otros,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21107457,1,0.9495540521005558,-0.16249494857390634,-0.11592104322110693,0.03311471934506413,0.06780952342677234,1.4274941012165168,3.500598066703527,0.7420969928923385,-0.4804471393599424,-0.2544450805824864,-0.23919235550919413,-0.18029272388490794,-0.34825685283316843,-0.060137265829718047,A9512G,PUE,False,2017,False,1001368,OI,3CR,FG,PUE,2017,1001368,FG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25212055,0,-1.695454442214546,-0.20924903339584508,-0.25243004884339343,0.03311471934506413,-0.37423366344688175,-0.7197753196167741,-0.2256689161794839,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.23846747452990452,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5542D,NLE,False,2023,False,71426,OI,3CR,IN,Otros,2023,Otros,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21107279,0,0.9495540521005558,0.6406579918264573,1.624027565780696,0.03311471934506413,1.9673139423838513,-0.3227133342558736,0.5728168658668755,2.853165878371041,1.9128398425624413,1.3972807014078947,1.0207684025678698,-0.08194100977879074,-0.15939679062278608,-0.08409472759439306,A9442C,COL,False,2017,False,39964,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21432917,0,-0.6251364928062062,0.02377023485808179,-0.04120745257873556,-0.20169874510175434,0.14468659940479914,-0.63879557260238,0.306654938518089,-0.2644213521898328,-0.22916925718305664,0.10053481544594528,0.05476030965174109,-0.06173982427005354,4.283268152989138,-0.06835046549534765,A5642E,DUR,False,2021,False,55475,OI,3CR,HS,Otros,2021,Otros,HS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21107500,0,0.9495540521005558,0.5895665627713885,2.8263441803652407,6.138264794962344,5.734290665307164,-0.31748883444849335,9.622322395725615,5.808543528004315,3.6043424110851414,2.0383394299138504,1.676167283726804,-0.08819844774614076,-0.2012043060377889,-0.06658873941102414,A5242R,BCN,False,2017,False,24728,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21107583,0,0.9495540521005558,1.4059809562508578,0.2971261661877708,0.502741648238701,0.343285712348035,-0.7850815672090274,0.661537508316471,0.40462130806310515,0.3070410405044554,0.9592134171279885,-0.16649499995320188,-0.06739900297831225,0.1919175625406697,-0.25365578383703447,A9482E,YUC,False,2017,False,41565,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21535330,0,-1.2290735487147064,-0.20609551482468055,-0.2484186566960869,-0.20169874510175434,-0.326185490960615,-0.7850815672090274,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5442O,MEX,False,2022,False,1001368,OI,3CR,IN,Otros,2022,1001368,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21315112,0,0.02465261723851418,-0.20711475757096953,-0.24990076830893004,-0.20169874510175434,-0.38064008644505065,-0.523856576840014,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.22664782227969552,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9572E,BCN,False,2019,False,51369,OI,3CR,BS,Otros,2019,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21221368,0,0.7137434879714233,-0.17912087322307946,-0.15025633558701076,0.03311471934506413,-0.06992857103385901,-0.3201010843521835,-0.31438955862907936,-0.2644213521898328,-0.224248544204136,-0.17507414774916719,-0.07131447537407083,-0.06173982427005354,0.4737343396362997,0.24211212792002626,A5542F,PUE,False,2018,False,32728,OI,3CR,FG,PUE,2018,Otros,FG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21556241,0,-1.407241530501162,-0.20199451222984294,-0.2460712804979187,-0.20169874510175434,-0.2557148379807571,-0.7850815672090274,-0.1369482737298884,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.2256526445311379,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9582A,TAM,False,2022,False,66318,OI,3CR,HS,TAM,2022,Otros,HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21319311,1,-0.02119943689770601,-0.1814950450117353,-0.21553211098083988,-0.20169874510175434,-0.1596184930082236,0.47402288636961754,-0.31438955862907936,-0.2644213521898328,-0.17129296716597164,-0.16087714640838546,-0.23919235550919413,-0.06173982427005354,-0.047279881470178725,-0.2681050296390437,A5542M,VER,False,2019,False,71690,OI,3CR,HS,Otros,2019,Otros,HS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21480237,0,-0.7181506597682529,-0.2100666122846655,-0.2540034111744596,-0.20169874510175434,-0.3838432979441351,-0.677979321157732,0.12921365361889806,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5442L,MEX,False,2021,True,19544,OI,3CR,HS,Otros,2021,Otros,HS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21108866,1,0.9495540521005558,-0.20782898373283734,-0.24356207793667894,0.03311471934506413,-0.36782724044871284,2.26863857020474,-0.31438955862907936,-0.26417043643050137,-0.20193930733435106,-0.2544450805824864,-0.23919235550919413,19.42945044346901,-0.34825685283316843,-0.060137265829718047,A5642C,NLE,False,2017,False,1001368,OI,3CR,FG,Otros,2017,1001368,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21109156,0,0.9495540521005558,0.42504051630267087,0.053273439996352465,0.502741648238701,0.07101273492585679,-0.5578158255879857,-0.2256689161794839,-0.017591985022959448,-0.1496118038094957,0.0794548309078506,0.1418173698983895,-0.113246595549544,0.48936486068424095,0.007154792127830898,A5542D,VER,False,2017,False,15096,OI,3CR,HN,Otros,2017,Otros,HN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21374113,0,-0.48758033039754567,-0.17350768579035317,-0.11502473299844604,-0.20169874510175434,-0.2172762999917437,-0.7093263200020136,-0.2256689161794839,-0.2644213521898328,-0.09937661101482748,-0.10260634374695246,-0.06616508602463556,-0.06173982427005354,-0.09600788577529999,0.006782500441571885,A9582C,TAM,False,2020,False,26867,OI,3CR,HS,TAM,2020,26867,HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21345669,1,-0.07360178448195766,-0.08021777525888181,-0.20955772283636365,-0.20169874510175434,-0.35821760595145946,1.2106773592102356,-0.31438955862907936,-0.18334366277457048,-0.1914451002210549,-0.1815609303184644,-0.23919235550919413,-0.08133311553487028,-0.030431197121046184,-0.2681050296390437,A9482B,CAM,False,2020,False,66211,OI,3CR,HN,Otros,2020,Otros,HN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21553598,0,-1.375800121950611,-0.20365454188323825,-0.2493490900662915,-0.20169874510175434,-0.28454374147251715,-0.5029585776104929,-0.04822763128029292,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.22459352510548442,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9352H,OAX,False,2022,False,19544,OI,3CR,HN,Otros,2022,Otros,HN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21109452,0,0.9495540521005558,-0.026387641784800648,-0.01901039783536755,-0.20169874510175434,-0.17563455050364585,-0.3227133342558736,-0.04822763128029292,-0.37527893281698554,0.17247290782474817,-0.008712805262521283,0.06773860411388322,-0.5595541849285397,-0.20389248098997112,0.03319665658031802,A9452B,CHH,False,2017,False,66545,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21518041,1,-0.6002453777036867,-0.2094338919318579,-0.2532695827792264,-0.20169874510175434,-0.3454047599551217,0.5654516329987722,0.7502581507660665,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9512A,PUE,False,2021,False,27196,OI,3CR,FG,PUE,2021,Otros,FG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21346717,0,-0.322512935507153,-0.16348209315621492,-0.2328192474370288,-0.20169874510175434,-0.3037630104670238,0.16316514783049146,-0.31438955862907936,-0.2644213521898328,-0.1837787578914481,-0.2544450805824864,-0.21316773855191448,-0.06173982427005354,-0.34825685283316843,-0.060137265829718047,A9472K,MIC,False,2020,False,26867,OI,3CR,HS,MIC,2020,26867,HS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21107772,1,0.9495540521005558,-0.1959324966743382,-0.21285370894081873,-0.20169874510175434,-0.3133726449642772,1.202840609499165,-0.31438955862907936,-0.1773442350014252,-0.1488968394577816,-0.23904194394183848,-0.23919235550919413,-0.03444726294903315,-0.3098949902620648,-0.2681050296390437,A9522D,GUA,False,2017,False,58027,OI,3CR,IN,GUA,2017,Otros,IN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21427477,0,-0.98409257375833,-0.20560353903906456,-0.22220704152169948,-0.20169874510175434,-0.34220154845603723,-0.4742238286699014,-0.2256689161794839,-0.2644213521898328,-0.248106902986786,-0.20091566470135364,-0.16967338045834954,-0.06173982427005354,-0.12492944470829975,0.045175874185460124,A4742A,QUE,False,2021,False,58275,OI,3ST,ST,Otros,2021,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21523314,0,-1.3823504153986426,-0.19867378071019406,-0.2364832313907315,-0.20169874510175434,-0.20126024249632143,-0.795530566823788,0.04049301116930257,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.19590887966444984,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9142I,MIC,False,2022,False,51369,OI,3CR,HS,MIC,2022,Otros,HS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21107383,0,0.9495540521005558,0.1680280805399046,1.0944074334493552,-0.20169874510175434,2.0185653263692025,-0.5578158255879857,2.169788429959594,1.4003968443303942,1.5315922952815864,1.0510443942108887,0.7037300950111105,-0.041933470401589096,-0.16700893970896363,-0.09387393372283012,A9442D,JAL,False,2017,False,1001368,OI,3CR,FG,JAL,2017,1001368,FG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21110030,0,0.9495540521005558,2.5242401061826243,0.9502779194347138,0.03311471934506413,0.9454894741759116,-0.7981428167274781,0.12921365361889806,1.1825793382243277,1.8905126842849709,1.3492277518680753,0.16440352623805682,0.001597778304321305,-0.162976880722111,-0.20739589798201585,A5342G,JAL,False,2017,False,67656,OI,3CR,HS,JAL,2017,Otros,HS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21553780,0,-1.3771101806402173,-0.20085494338193105,-0.2410029595606084,-0.20169874510175434,-0.3197790679624461,-0.39585633155919736,-0.04822763128029292,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.21025070124258424,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5242T,SIN,False,2022,False,32728,OI,3CR,FG,SIN,2022,Otros,FG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21484409,0,-0.9500310478285664,-0.20684587242767813,-0.25080049949798044,-0.20169874510175434,-0.3389983369569528,0.16316514783049146,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.2299981723503736,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5442L,MEX,False,2021,False,19191,OI,3CR,FG,Otros,2021,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
26019912,0,-1.8461111915192696,-0.1999422463736713,-0.2417813433274126,-0.20169874510175434,-0.2300891459880815,-0.31748883444849335,-0.1369482737298884,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.2240926097707968,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9472J,MIC,False,2023,False,72341,OI,3CR,NU,MIC,2023,Otros,FG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21107811,0,0.9495540521005558,-0.17849895028930718,-0.2031861497962524,-0.20169874510175434,-0.1403992240137169,-0.5578158255879857,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.13967958774251463,-0.1790893942929471,-0.06173982427005354,-0.12492944470829975,-0.14177470542577314,A9492E,SIN,False,2017,False,72340,OI,3CR,IN,SIN,2017,Otros,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21109900,0,0.9495540521005558,-0.04991441960994039,0.20059152525893856,-0.20169874510175434,0.40414673083063957,-0.7981428167274781,0.12921365361889806,0.19259760886283472,0.10099806444196203,0.18628637182861493,0.34139445867117235,-0.07441260100186319,-0.03632174187038689,0.04966738243449595,A9142A,MIC,False,2017,False,13215,OI,3CR,FG,MIC,2017,Otros,FG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21522851,1,-1.1019978558228962,-0.2073344031223957,-0.2498239913642844,-0.20169874510175434,-0.3389983369569528,0.5471658836729413,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2395628429823869,-0.23919235550919413,-0.06173982427005354,-0.12492944470829975,-0.2681050296390437,A9512H,PUE,False,2022,False,1001368,OI,3CR,HS,PUE,2022,1001368,HS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26035403,0,-1.956156121446198,-0.19822894385126136,-0.24233859816686162,-0.20169874510175434,-0.36782724044871284,-0.3227133342558736,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.20785913677881146,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5642J,COA,False,2023,False,67710,OI,3CR,IN,COA,2023,Otros,IN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21497442,0,-0.8098547680406932,-0.19600139849230663,-0.23701283738958692,-0.20169874510175434,-0.29095016447068606,0.16316514783049146,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.22306719421962296,-0.2057085619709347,-0.06173982427005354,-0.12492944470829975,-0.010689919327997758,A9472F,MIC,False,2021,False,27196,OI,3CR,IN,MIC,2021,Otros,IN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21531582,0,-1.213352844439431,-0.20229163031317995,-0.24931951465761637,-0.20169874510175434,-0.37743687494596617,-0.7067140700983234,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9482G,CAM,False,2022,False,76752,OI,3CR,HN,Otros,2022,Otros,HN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26027437,0,-1.7517869658676166,-0.2069311594340659,-0.24348352960407388,-0.20169874510175434,-0.26852768397709487,-0.698877320387253,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.2164158519968988,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9352B,MOR,False,2023,False,1001368,PV,3CR,FG,Otros,2023,1001368,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26017872,0,-1.749166848488404,-0.18430153369483934,-0.2347196895030392,-0.20169874510175434,-0.326185490960615,-0.3201010843521835,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.19312222068246038,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9582A,TAM,False,2023,False,27196,OI,3CR,HN,TAM,2023,Otros,HN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21107581,0,0.9495540521005558,3.555856694686057,0.9244654473093775,0.03311471934506413,0.36570819284162615,-0.7720203176905768,0.12921365361889806,0.1733243799882362,0.348182557060698,0.9053413949801302,2.368770552487139,-0.010726750327426853,0.13232476164383689,0.27432838793195147,A9482G,YUC,False,2017,False,32732,OI,3CR,HN,Otros,2017,Otros,HN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
